   1397.3433      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0000      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1447.3090      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0000      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1498.5144      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0000      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1550.7611      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0000      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1602.9370      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0000      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1654.9787      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0000      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1707.1912      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0000      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1757.2786      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0000      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1804.6739      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0000      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1851.1046      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0000      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1897.1503      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0000      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
