   1397.3433      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1447.3090      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1498.5144      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1550.7611      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1602.9370      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1654.9787      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1707.1912      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1757.2786      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1804.6739      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1851.1046      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1897.1503      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
